id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,precio_unitario,total,descuento,metodo_pago
397,2024-01-27,314,515,5,6,401.2,2407.2,0,Transferencia
398,2024-01-27,217,543,2,8,851.54,5790.472,15,Efectivo
399,2024-01-27,486,531,3,8,25.48,203.84,0,Transferencia
400,2024-01-28,444,509,3,8,430.9,3447.2,0,Tarjeta
401,2024-01-28,172,539,1,3,609.9,1829.6999999999998,0,Efectivo
402,2024-01-28,495,545,5,6,104.46,626.76,0,Efectivo
403,2024-01-28,164,502,4,7,686.43,4805.009999999999,0,Transferencia
404,2024-01-28,305,508,2,9,757.81,6820.289999999999,0,Tarjeta
405,2024-01-28,309,507,1,4,190.41,761.64,0,Tarjeta
406,2024-01-28,172,544,3,5,454.96,2161.0599999999995,5,Transferencia
407,2024-01-28,377,539,5,8,609.9,4879.2,0,Transferencia
408,2024-01-28,374,542,5,1,915.81,915.81,0,Transferencia
409,2024-01-28,578,516,1,6,927.39,5564.34,0,Transferencia
410,2024-01-28,420,535,4,4,23.94,95.76,0,Transferencia
411,2024-01-28,438,530,3,5,173.61,868.0500000000001,0,Tarjeta
412,2024-01-28,466,510,1,5,215.86,1079.3000000000002,0,Tarjeta
413,2024-01-28,595,538,4,2,792.27,1584.54,0,Efectivo
414,2024-01-28,195,518,5,8,333.28,2532.928,5,Tarjeta
415,2024-01-28,266,550,2,2,281.97,507.54600000000005,10,Transferencia
416,2024-01-28,132,505,3,4,181.63,690.194,5,Tarjeta
417,2024-01-28,111,529,3,5,303.31,1516.55,0,Tarjeta
418,2024-01-28,401,539,4,1,609.9,609.9,0,Tarjeta
419,2024-01-29,317,534,1,6,300.55,1622.9700000000003,10,Efectivo
420,2024-01-29,389,543,5,2,851.54,1703.08,0,Efectivo
421,2024-01-29,202,545,4,5,104.46,496.18499999999995,5,Transferencia
422,2024-01-29,525,523,2,6,749.85,4499.1,0,Transferencia
423,2024-01-29,492,505,2,8,181.63,1453.04,0,Efectivo
424,2024-01-29,367,530,2,9,173.61,1484.3655,5,Tarjeta
425,2024-01-29,314,506,4,6,397.15,2263.7549999999997,5,Tarjeta
426,2024-01-29,279,546,5,5,377.11,1791.2725,5,Efectivo
427,2024-01-29,188,544,3,4,454.96,1637.856,10,Transferencia
428,2024-01-29,141,504,1,2,834.86,1669.72,0,Tarjeta
429,2024-01-29,501,529,3,2,303.31,606.62,0,Transferencia
430,2024-01-30,176,523,5,7,749.85,4724.055,10,Tarjeta
431,2024-01-30,477,506,3,5,397.15,1985.75,0,Transferencia
432,2024-01-30,146,532,4,7,429.17,3004.19,0,Tarjeta
433,2024-01-30,260,542,2,1,915.81,915.81,0,Transferencia
434,2024-01-30,563,518,5,1,333.28,333.28,0,Transferencia
435,2024-01-30,180,515,5,5,401.2,2006.0,0,Transferencia
436,2024-01-30,410,540,3,2,927.04,1854.08,0,Efectivo
437,2024-01-30,186,532,4,8,429.17,3090.0240000000003,10,Transferencia
438,2024-01-30,192,509,3,3,430.9,1228.0649999999998,5,Efectivo
439,2024-01-30,248,537,3,1,714.23,714.23,0,Efectivo
440,2024-01-30,261,510,5,2,215.86,431.72,0,Transferencia
441,2024-01-30,302,520,3,7,525.63,3679.41,0,Efectivo
442,2024-01-30,524,506,2,6,397.15,2382.8999999999996,0,Efectivo
443,2024-01-30,516,548,3,8,669.26,5354.08,0,Efectivo
444,2024-01-30,342,503,2,7,613.9,4297.3,0,Tarjeta
445,2024-01-30,453,542,5,8,915.81,7326.48,0,Transferencia
446,2024-01-30,102,511,4,3,572.02,1716.06,0,Efectivo
447,2024-01-30,325,543,2,6,851.54,5109.24,0,Transferencia
448,2024-01-30,389,517,4,7,730.0,5110.0,0,Efectivo
449,2024-01-30,333,532,4,1,429.17,429.17,0,Transferencia
450,2024-01-30,561,504,2,1,834.86,834.86,0,Efectivo
451,2024-01-30,514,504,5,7,834.86,5844.02,0,Tarjeta
452,2024-01-31,517,517,1,3,730.0,1971.0,10,Tarjeta
453,2024-01-31,177,541,4,3,654.57,1963.71,0,Tarjeta
454,2024-01-31,216,519,4,5,574.74,2586.33,10,Efectivo
455,2024-01-31,254,505,5,6,181.63,1089.78,0,Transferencia
456,2024-01-31,506,532,5,2,429.17,772.5060000000001,10,Efectivo
457,2024-01-31,203,522,3,3,846.09,2538.27,0,Tarjeta
458,2024-01-31,294,506,5,6,397.15,2263.7549999999997,5,Efectivo
459,2024-01-31,266,535,4,3,23.94,71.82000000000001,0,Transferencia
460,2024-01-31,459,522,2,5,846.09,4018.9275,5,Tarjeta
461,2024-01-31,190,501,1,9,248.62,2237.58,0,Efectivo
462,2024-01-31,274,520,3,3,525.63,1576.8899999999999,0,Transferencia
463,2024-01-31,222,522,2,6,846.09,4822.713,5,Tarjeta
464,2024-02-01,598,548,1,5,669.26,3346.3,0,Transferencia
465,2024-02-01,243,511,1,5,572.02,2574.09,10,Transferencia
466,2024-02-01,582,513,1,6,843.86,5063.16,0,Tarjeta
467,2024-02-01,206,542,2,6,915.81,5494.86,0,Efectivo
468,2024-02-01,475,503,3,1,613.9,583.2049999999999,5,Efectivo
469,2024-02-01,528,509,3,9,430.9,3878.1,0,Efectivo
470,2024-02-01,405,512,1,5,41.0,205.0,0,Efectivo
471,2024-02-01,460,523,2,1,749.85,712.3575,5,Transferencia
472,2024-02-01,559,514,1,8,455.26,3459.9759999999997,5,Efectivo
473,2024-02-01,417,533,5,7,400.93,2525.8590000000004,10,Efectivo
474,2024-02-01,551,518,3,7,333.28,2332.96,0,Transferencia
475,2024-02-01,223,549,4,5,595.38,2976.9,0,Transferencia
476,2024-02-01,490,541,1,1,654.57,654.57,0,Tarjeta
477,2024-02-01,109,509,5,9,430.9,3878.1,0,Transferencia
478,2024-02-02,362,523,3,9,749.85,6411.217500000001,5,Tarjeta
479,2024-02-02,173,510,2,8,215.86,1726.88,0,Tarjeta
480,2024-02-02,459,519,3,5,574.74,2873.7,0,Efectivo
481,2024-02-02,323,547,2,3,672.15,2016.4499999999998,0,Efectivo
482,2024-02-02,516,505,2,8,181.63,1380.388,5,Efectivo
483,2024-02-02,141,547,1,1,672.15,604.935,10,Transferencia
484,2024-02-02,470,523,1,3,749.85,2249.55,0,Transferencia
485,2024-02-02,304,530,3,7,173.61,1215.27,0,Efectivo
486,2024-02-02,364,525,5,4,590.88,2245.344,5,Efectivo
487,2024-02-02,428,528,3,7,283.24,1982.68,0,Transferencia
488,2024-02-02,278,534,4,5,300.55,1502.75,0,Tarjeta
489,2024-02-02,448,545,2,6,104.46,626.76,0,Tarjeta
490,2024-02-02,418,548,2,7,669.26,4684.82,0,Efectivo
491,2024-02-02,184,547,1,7,672.15,4705.05,0,Efectivo
492,2024-02-02,418,525,5,7,590.88,3929.352,5,Efectivo
493,2024-02-03,211,510,1,7,215.86,1511.02,0,Tarjeta
494,2024-02-03,351,514,4,7,455.26,3186.8199999999997,0,Efectivo
495,2024-02-03,483,542,3,3,915.81,2472.687,10,Tarjeta
496,2024-02-03,107,546,3,3,377.11,1074.7634999999998,5,Transferencia
497,2024-02-03,559,530,5,7,173.61,1215.27,0,Transferencia
498,2024-02-03,184,541,1,2,654.57,1309.14,0,Transferencia
499,2024-02-03,308,525,1,2,590.88,1181.76,0,Efectivo
500,2024-02-03,488,514,4,3,455.26,1365.78,0,Transferencia
501,2024-02-03,490,535,3,4,23.94,95.76,0,Tarjeta
502,2024-02-03,414,548,1,6,669.26,4015.56,0,Tarjeta
503,2024-02-03,122,534,5,8,300.55,2404.4,0,Tarjeta
504,2024-02-03,510,510,3,7,215.86,1511.02,0,Efectivo
505,2024-02-03,483,535,4,4,23.94,95.76,0,Efectivo
506,2024-02-03,103,511,5,2,572.02,1144.04,0,Tarjeta
507,2024-02-04,227,511,2,2,572.02,1144.04,0,Tarjeta
508,2024-02-04,397,521,4,4,961.56,3846.24,0,Tarjeta
509,2024-02-04,288,521,5,6,961.56,5769.36,0,Tarjeta
510,2024-02-04,462,522,1,3,846.09,2538.27,0,Transferencia
511,2024-02-04,114,545,2,6,104.46,626.76,0,Tarjeta
512,2024-02-04,559,507,4,5,190.41,952.05,0,Efectivo
513,2024-02-04,566,517,1,5,730.0,3650.0,0,Efectivo
514,2024-02-04,112,502,2,2,686.43,1235.5739999999998,10,Efectivo
515,2024-02-04,187,512,3,8,41.0,278.8,15,Efectivo
516,2024-02-04,112,542,1,5,915.81,4579.049999999999,0,Efectivo
517,2024-02-04,497,518,5,2,333.28,599.904,10,Tarjeta
518,2024-02-04,125,511,4,7,572.02,4004.14,0,Tarjeta
519,2024-02-04,401,516,2,9,927.39,8346.51,0,Transferencia
520,2024-02-05,343,549,1,9,595.38,4554.657,15,Transferencia
521,2024-02-05,222,518,3,1,333.28,333.28,0,Transferencia
522,2024-02-05,247,535,4,7,23.94,167.58,0,Tarjeta
523,2024-02-05,155,526,4,9,965.6,8690.4,0,Transferencia
524,2024-02-05,338,516,1,6,927.39,5564.34,0,Tarjeta
525,2024-02-05,456,506,3,1,397.15,397.15,0,Efectivo
526,2024-02-05,273,544,2,2,454.96,909.92,0,Tarjeta
527,2024-02-05,492,543,1,4,851.54,3406.16,0,Tarjeta
528,2024-02-05,321,547,2,4,672.15,2688.6,0,Efectivo
529,2024-02-05,219,547,4,2,672.15,1344.3,0,Efectivo
530,2024-02-05,409,548,2,8,669.26,4550.968,15,Efectivo
531,2024-02-05,283,542,3,2,915.81,1740.0389999999998,5,Transferencia
532,2024-02-05,388,512,5,3,41.0,123.0,0,Transferencia
533,2024-02-06,407,513,3,4,843.86,3375.44,0,Transferencia
534,2024-02-06,400,504,2,9,834.86,7138.053,5,Efectivo
535,2024-02-06,182,539,1,1,609.9,609.9,0,Transferencia
536,2024-02-06,554,502,4,8,686.43,5491.44,0,Efectivo
537,2024-02-06,502,526,5,5,965.6,4828.0,0,Efectivo
538,2024-02-06,311,527,1,7,610.96,3849.0480000000002,10,Efectivo
539,2024-02-06,250,527,1,8,610.96,4887.68,0,Transferencia
540,2024-02-06,137,515,3,5,401.2,2006.0,0,Transferencia
541,2024-02-06,452,508,2,8,757.81,6062.48,0,Efectivo
542,2024-02-06,412,507,3,8,190.41,1523.28,0,Transferencia
543,2024-02-06,461,547,2,9,672.15,6049.349999999999,0,Tarjeta
544,2024-02-06,159,546,3,2,377.11,754.22,0,Transferencia
545,2024-02-06,231,540,1,3,927.04,2781.12,0,Efectivo
546,2024-02-06,512,512,4,1,41.0,41.0,0,Efectivo
547,2024-02-06,302,513,2,4,843.86,3375.44,0,Efectivo
548,2024-02-07,343,543,5,5,851.54,4044.8149999999996,5,Tarjeta
549,2024-02-07,135,517,5,1,730.0,657.0,10,Efectivo
550,2024-02-07,545,517,1,8,730.0,5840.0,0,Efectivo
551,2024-02-07,193,536,3,2,206.85,413.7,0,Transferencia
552,2024-02-07,538,521,3,1,961.56,961.56,0,Tarjeta
553,2024-02-07,547,508,1,2,757.81,1515.62,0,Transferencia
554,2024-02-07,307,505,5,5,181.63,862.7425,5,Efectivo
555,2024-02-07,453,526,5,9,965.6,8690.4,0,Efectivo
556,2024-02-07,491,516,3,9,927.39,8346.51,0,Tarjeta
557,2024-02-07,432,536,2,2,206.85,393.015,5,Efectivo
558,2024-02-07,405,528,4,2,283.24,509.83200000000005,10,Tarjeta
559,2024-02-07,450,529,2,3,303.31,909.9300000000001,0,Transferencia
560,2024-02-07,313,547,5,7,672.15,4705.05,0,Tarjeta
561,2024-02-07,259,512,2,3,41.0,123.0,0,Transferencia
562,2024-02-08,542,537,4,1,714.23,642.807,10,Efectivo
563,2024-02-08,545,530,2,6,173.61,989.577,5,Transferencia
564,2024-02-08,124,523,2,3,749.85,2249.55,0,Transferencia
565,2024-02-08,504,516,2,1,927.39,927.39,0,Transferencia
566,2024-02-08,393,514,2,4,455.26,1821.04,0,Tarjeta
567,2024-02-08,104,510,1,1,215.86,215.86,0,Transferencia
568,2024-02-08,320,507,5,1,190.41,190.41,0,Tarjeta
569,2024-02-08,464,545,4,2,104.46,208.92,0,Tarjeta
570,2024-02-08,482,537,5,8,714.23,5713.84,0,Tarjeta
571,2024-02-08,120,529,1,2,303.31,576.289,5,Efectivo
572,2024-02-08,544,503,1,2,613.9,1227.8,0,Efectivo
573,2024-02-08,252,515,1,8,401.2,3209.6,0,Efectivo
574,2024-02-08,150,536,1,6,206.85,1241.1,0,Tarjeta
575,2024-02-08,277,547,2,4,672.15,2554.1699999999996,5,Efectivo
576,2024-02-09,535,546,5,3,377.11,1131.33,0,Transferencia
577,2024-02-09,196,519,3,1,574.74,517.2660000000001,10,Tarjeta
578,2024-02-09,205,513,4,3,843.86,2531.58,0,Efectivo
579,2024-02-09,520,542,1,9,915.81,7418.061,10,Tarjeta
580,2024-02-09,350,521,5,5,961.56,4327.0199999999995,10,Efectivo
581,2024-02-09,217,537,1,6,714.23,4285.38,0,Transferencia
582,2024-02-09,454,527,1,5,610.96,2749.32,10,Tarjeta
583,2024-02-09,328,529,1,1,303.31,303.31,0,Efectivo
584,2024-02-09,166,520,1,1,525.63,525.63,0,Efectivo
585,2024-02-09,435,525,1,4,590.88,2363.52,0,Transferencia
586,2024-02-09,518,506,4,3,397.15,1191.4499999999998,0,Transferencia
587,2024-02-09,520,536,5,8,206.85,1572.06,5,Efectivo
588,2024-02-09,362,502,1,7,686.43,4564.759499999999,5,Efectivo
589,2024-02-09,395,522,1,7,846.09,5922.63,0,Tarjeta
590,2024-02-09,526,532,1,8,429.17,3433.36,0,Tarjeta
591,2024-02-09,343,516,1,7,927.39,6491.73,0,Efectivo
592,2024-02-09,471,518,2,2,333.28,666.56,0,Transferencia
593,2024-02-10,286,505,2,4,181.63,726.52,0,Tarjeta
594,2024-02-10,346,536,3,6,206.85,1116.99,10,Efectivo
595,2024-02-10,225,530,1,3,173.61,520.83,0,Transferencia
596,2024-02-10,368,545,3,3,104.46,313.38,0,Transferencia
597,2024-02-10,231,519,4,6,574.74,3103.596,10,Efectivo
598,2024-02-10,337,523,3,1,749.85,749.85,0,Efectivo
599,2024-02-10,118,534,5,1,300.55,300.55,0,Tarjeta
600,2024-02-10,140,513,2,5,843.86,4219.3,0,Efectivo
601,2024-02-10,121,543,2,1,851.54,851.54,0,Tarjeta
602,2024-02-10,499,529,1,8,303.31,2062.508,15,Transferencia
603,2024-02-10,325,536,1,2,206.85,413.7,0,Tarjeta
604,2024-02-10,455,522,4,6,846.09,5076.54,0,Efectivo
605,2024-02-10,382,547,4,5,672.15,3360.75,0,Tarjeta
606,2024-02-10,108,536,5,4,206.85,827.4,0,Transferencia
607,2024-02-11,200,509,1,1,430.9,409.35499999999996,5,Transferencia
608,2024-02-11,340,539,1,3,609.9,1646.7299999999998,10,Efectivo
609,2024-02-11,578,519,4,4,574.74,2069.0640000000003,10,Tarjeta
610,2024-02-11,187,538,4,2,792.27,1584.54,0,Efectivo
611,2024-02-11,398,506,4,2,397.15,794.3,0,Efectivo
612,2024-02-11,528,547,2,2,672.15,1344.3,0,Transferencia
613,2024-02-11,114,515,3,1,401.2,401.2,0,Tarjeta
614,2024-02-11,434,520,3,2,525.63,1051.26,0,Efectivo
615,2024-02-11,102,509,1,6,430.9,2585.3999999999996,0,Transferencia
616,2024-02-11,475,532,2,3,429.17,1158.759,10,Efectivo
617,2024-02-11,393,504,4,5,834.86,4174.3,0,Tarjeta
618,2024-02-11,425,550,1,1,281.97,281.97,0,Efectivo
619,2024-02-11,522,518,2,8,333.28,2666.24,0,Tarjeta
620,2024-02-11,593,505,5,4,181.63,726.52,0,Transferencia
621,2024-02-11,141,520,2,9,525.63,4730.67,0,Transferencia
622,2024-02-11,418,523,1,4,749.85,2999.4,0,Efectivo
623,2024-02-11,416,511,3,2,572.02,1144.04,0,Transferencia
624,2024-02-11,481,537,4,3,714.23,2142.69,0,Efectivo
625,2024-02-11,211,522,5,5,846.09,4018.9275,5,Efectivo
626,2024-02-11,114,504,2,6,834.86,5009.16,0,Tarjeta
627,2024-02-11,331,529,1,7,303.31,2123.17,0,Efectivo
628,2024-02-11,573,544,1,4,454.96,1819.84,0,Tarjeta
629,2024-02-11,184,534,4,7,300.55,2103.85,0,Efectivo
630,2024-02-11,230,513,1,3,843.86,2278.422,10,Tarjeta
631,2024-02-11,331,542,1,7,915.81,6410.67,0,Transferencia
632,2024-02-12,426,509,4,4,430.9,1723.6,0,Efectivo
633,2024-02-12,245,542,5,8,915.81,6593.831999999999,10,Tarjeta
634,2024-02-12,479,531,3,9,25.48,229.32,0,Efectivo
635,2024-02-12,445,507,3,7,190.41,1332.87,0,Tarjeta
636,2024-02-12,128,504,2,8,834.86,6678.88,0,Tarjeta
637,2024-02-12,166,519,5,8,574.74,4597.92,0,Efectivo
638,2024-02-12,263,542,2,2,915.81,1648.4579999999999,10,Efectivo
639,2024-02-12,329,530,3,9,173.61,1562.4900000000002,0,Transferencia
640,2024-02-12,361,531,4,6,25.48,152.88,0,Transferencia
641,2024-02-12,549,535,1,4,23.94,95.76,0,Transferencia
642,2024-02-12,524,521,3,5,961.56,4807.799999999999,0,Efectivo
643,2024-02-12,560,531,5,5,25.48,127.4,0,Transferencia
644,2024-02-12,540,519,3,7,574.74,4023.1800000000003,0,Tarjeta
645,2024-02-13,264,531,5,9,25.48,229.32,0,Efectivo
646,2024-02-13,401,532,5,7,429.17,3004.19,0,Tarjeta
647,2024-02-13,507,502,5,9,686.43,5560.083,10,Tarjeta
648,2024-02-13,403,510,2,4,215.86,863.44,0,Tarjeta
649,2024-02-13,387,502,4,4,686.43,2745.72,0,Efectivo
650,2024-02-13,495,502,3,6,686.43,4118.58,0,Efectivo
651,2024-02-13,110,524,4,8,544.3,3918.9599999999996,10,Transferencia
652,2024-02-13,295,517,1,9,730.0,6241.5,5,Transferencia
653,2024-02-13,218,532,3,1,429.17,407.7115,5,Transferencia
654,2024-02-13,370,516,4,1,927.39,927.39,0,Transferencia
655,2024-02-13,180,516,4,8,927.39,7048.164,5,Tarjeta
656,2024-02-13,558,546,1,7,377.11,2639.77,0,Efectivo
657,2024-02-13,193,539,5,9,609.9,5489.099999999999,0,Transferencia
658,2024-02-14,366,531,3,3,25.48,76.44,0,Tarjeta
659,2024-02-14,432,543,3,5,851.54,4044.8149999999996,5,Efectivo
660,2024-02-14,450,524,1,3,544.3,1551.2549999999999,5,Efectivo
661,2024-02-14,461,501,5,5,248.62,1118.79,10,Efectivo
662,2024-02-14,357,511,3,1,572.02,514.818,10,Tarjeta
663,2024-02-14,233,521,3,4,961.56,3846.24,0,Transferencia
664,2024-02-14,376,504,3,6,834.86,5009.16,0,Efectivo
665,2024-02-14,364,507,5,2,190.41,380.82,0,Tarjeta
666,2024-02-14,271,526,1,7,965.6,6083.28,10,Efectivo
667,2024-02-14,560,547,3,8,672.15,5377.2,0,Tarjeta
668,2024-02-14,101,550,4,1,281.97,253.77300000000002,10,Transferencia
669,2024-02-14,413,512,5,4,41.0,164.0,0,Transferencia
670,2024-02-15,164,531,2,4,25.48,101.92,0,Efectivo
671,2024-02-15,474,517,1,5,730.0,3650.0,0,Transferencia
672,2024-02-15,568,533,4,4,400.93,1603.72,0,Transferencia
673,2024-02-15,384,511,3,9,572.02,4633.362,10,Tarjeta
674,2024-02-15,221,528,2,7,283.24,1982.68,0,Tarjeta
675,2024-02-15,207,532,1,2,429.17,858.34,0,Efectivo
676,2024-02-15,521,501,5,1,248.62,248.62,0,Tarjeta
677,2024-02-15,275,547,2,9,672.15,6049.349999999999,0,Transferencia
678,2024-02-15,585,528,2,1,283.24,283.24,0,Tarjeta
679,2024-02-15,304,542,4,6,915.81,5494.86,0,Transferencia
680,2024-02-15,265,507,1,2,190.41,342.738,10,Efectivo
681,2024-02-15,405,502,4,4,686.43,2745.72,0,Transferencia
682,2024-02-15,597,542,4,6,915.81,5494.86,0,Tarjeta
683,2024-02-15,220,524,3,5,544.3,2721.5,0,Tarjeta
684,2024-02-15,144,504,5,6,834.86,5009.16,0,Tarjeta
685,2024-02-15,412,544,2,3,454.96,1364.8799999999999,0,Tarjeta
686,2024-02-15,256,519,1,5,574.74,2873.7,0,Efectivo
687,2024-02-15,467,526,5,2,965.6,1931.2,0,Transferencia
688,2024-02-15,307,511,5,7,572.02,4004.14,0,Tarjeta
689,2024-02-16,490,540,1,3,927.04,2781.12,0,Transferencia
690,2024-02-16,208,550,5,1,281.97,267.8715,5,Efectivo
691,2024-02-16,351,543,3,8,851.54,6131.088,10,Transferencia
692,2024-02-16,545,511,5,8,572.02,4576.16,0,Tarjeta
693,2024-02-16,504,545,3,3,104.46,313.38,0,Transferencia
694,2024-02-16,470,503,2,7,613.9,4297.3,0,Tarjeta
695,2024-02-16,434,512,2,9,41.0,369.0,0,Tarjeta
696,2024-02-16,230,503,4,8,613.9,4665.639999999999,5,Efectivo
697,2024-02-16,557,542,3,3,915.81,2610.0584999999996,5,Efectivo
698,2024-02-16,393,527,2,2,610.96,1221.92,0,Transferencia
699,2024-02-16,120,549,5,7,595.38,4167.66,0,Transferencia
700,2024-02-16,382,502,1,7,686.43,4805.009999999999,0,Tarjeta
701,2024-02-16,385,549,1,9,595.38,5358.42,0,Tarjeta
702,2024-02-17,101,516,3,5,927.39,4405.1025,5,Tarjeta
703,2024-02-17,219,502,4,4,686.43,2745.72,0,Tarjeta
704,2024-02-17,135,530,5,8,173.61,1388.88,0,Efectivo
705,2024-02-17,298,520,3,4,525.63,2102.52,0,Tarjeta
706,2024-02-17,585,538,1,4,792.27,3169.08,0,Efectivo
707,2024-02-17,345,528,3,2,283.24,566.48,0,Transferencia
708,2024-02-17,159,525,5,1,590.88,590.88,0,Transferencia
709,2024-02-17,425,532,2,4,429.17,1716.68,0,Efectivo
710,2024-02-17,261,510,5,7,215.86,1435.4689999999998,5,Tarjeta
711,2024-02-17,597,542,2,9,915.81,7418.061,10,Transferencia
712,2024-02-17,279,540,2,9,927.04,8343.36,0,Efectivo
713,2024-02-17,306,533,2,1,400.93,360.837,10,Transferencia
714,2024-02-17,112,513,3,5,843.86,4219.3,0,Tarjeta
715,2024-02-17,590,541,1,7,654.57,4352.8905,5,Efectivo
716,2024-02-18,376,542,3,7,915.81,5769.603,10,Transferencia
717,2024-02-18,281,547,1,6,672.15,4032.8999999999996,0,Tarjeta
718,2024-02-18,342,537,5,4,714.23,2714.074,5,Efectivo
719,2024-02-18,316,516,4,3,927.39,2782.17,0,Efectivo
720,2024-02-18,351,545,5,9,104.46,940.14,0,Efectivo
721,2024-02-18,399,522,3,4,846.09,3384.36,0,Efectivo
722,2024-02-18,226,520,3,8,525.63,3784.536,10,Transferencia
723,2024-02-18,582,550,1,1,281.97,253.77300000000002,10,Efectivo
724,2024-02-18,317,543,3,7,851.54,5960.78,0,Efectivo
725,2024-02-18,406,527,2,6,610.96,3665.76,0,Efectivo
726,2024-02-18,385,541,3,1,654.57,654.57,0,Efectivo
727,2024-02-18,285,516,1,4,927.39,3153.1259999999997,15,Efectivo
728,2024-02-18,139,534,1,5,300.55,1502.75,0,Tarjeta
729,2024-02-18,323,532,2,8,429.17,3261.692,5,Transferencia
730,2024-02-18,284,526,1,4,965.6,3862.4,0,Tarjeta
731,2024-02-19,595,525,4,3,590.88,1772.6399999999999,0,Transferencia
732,2024-02-19,527,502,5,2,686.43,1372.86,0,Efectivo
733,2024-02-19,278,512,3,4,41.0,139.4,15,Transferencia
734,2024-02-19,507,540,4,4,927.04,3708.16,0,Efectivo
735,2024-02-19,528,509,3,5,430.9,1939.05,10,Efectivo
736,2024-02-19,394,512,4,7,41.0,287.0,0,Tarjeta
737,2024-02-19,440,526,3,9,965.6,8690.4,0,Tarjeta
738,2024-02-19,251,509,2,2,430.9,818.7099999999999,5,Tarjeta
739,2024-02-19,484,510,1,5,215.86,1025.335,5,Transferencia
740,2024-02-19,226,532,1,9,429.17,3476.277,10,Transferencia
741,2024-02-19,401,534,2,3,300.55,901.6500000000001,0,Tarjeta
742,2024-02-19,408,548,4,1,669.26,669.26,0,Tarjeta
743,2024-02-19,436,520,5,2,525.63,1051.26,0,Efectivo
744,2024-02-19,534,539,4,6,609.9,3659.3999999999996,0,Transferencia
745,2024-02-19,334,502,1,5,686.43,2917.3274999999994,15,Efectivo
746,2024-02-19,480,501,5,1,248.62,248.62,0,Transferencia
747,2024-02-19,475,536,3,1,206.85,206.85,0,Tarjeta
748,2024-02-19,108,524,5,4,544.3,2177.2,0,Transferencia
749,2024-02-19,598,527,4,4,610.96,2443.84,0,Transferencia
750,2024-02-19,441,502,2,6,686.43,4118.58,0,Efectivo
751,2024-02-19,229,531,3,6,25.48,152.88,0,Tarjeta
752,2024-02-19,364,514,4,6,455.26,2731.56,0,Tarjeta
753,2024-02-20,257,502,3,1,686.43,686.43,0,Tarjeta
754,2024-02-20,452,529,5,9,303.31,2320.3215,15,Efectivo
755,2024-02-20,458,515,1,7,401.2,2808.4,0,Efectivo
756,2024-02-20,105,512,4,7,41.0,287.0,0,Efectivo
757,2024-02-20,595,537,2,7,714.23,4249.668500000001,15,Transferencia
758,2024-02-20,186,528,5,2,283.24,538.156,5,Transferencia
759,2024-02-20,275,520,4,2,525.63,893.5709999999999,15,Efectivo
760,2024-02-20,390,539,2,6,609.9,3110.49,15,Efectivo
761,2024-02-20,293,524,4,7,544.3,3810.0999999999995,0,Tarjeta
762,2024-02-20,411,521,5,3,961.56,2884.68,0,Transferencia
763,2024-02-20,219,510,4,4,215.86,863.44,0,Transferencia
764,2024-02-20,318,546,3,3,377.11,1131.33,0,Tarjeta
765,2024-02-20,527,514,5,7,455.26,3027.4789999999994,5,Tarjeta
766,2024-02-20,558,537,4,7,714.23,4999.610000000001,0,Tarjeta
767,2024-02-20,514,518,1,4,333.28,1266.464,5,Efectivo
768,2024-02-20,214,524,4,7,544.3,3619.5949999999993,5,Efectivo
769,2024-02-20,566,514,3,5,455.26,2276.3,0,Efectivo
770,2024-02-20,245,534,2,1,300.55,270.495,10,Efectivo
771,2024-02-20,126,512,2,4,41.0,164.0,0,Efectivo
772,2024-02-20,236,522,2,7,846.09,5922.63,0,Transferencia
773,2024-02-21,403,506,1,2,397.15,714.87,10,Transferencia
774,2024-02-21,332,536,3,2,206.85,413.7,0,Transferencia
775,2024-02-21,469,545,5,1,104.46,99.237,5,Tarjeta
776,2024-02-21,176,536,2,2,206.85,413.7,0,Transferencia
777,2024-02-21,575,522,3,8,846.09,6768.72,0,Tarjeta
778,2024-02-21,428,514,4,8,455.26,3459.9759999999997,5,Transferencia
779,2024-02-21,445,516,1,8,927.39,7419.12,0,Efectivo
780,2024-02-21,402,536,3,1,206.85,206.85,0,Transferencia
781,2024-02-21,552,525,3,1,590.88,590.88,0,Efectivo
782,2024-02-21,389,532,5,4,429.17,1545.0120000000002,10,Efectivo
783,2024-02-21,101,533,3,6,400.93,2405.58,0,Transferencia
784,2024-02-22,247,545,5,8,104.46,752.112,10,Transferencia
785,2024-02-22,387,536,1,2,206.85,413.7,0,Efectivo
786,2024-02-22,564,520,1,3,525.63,1576.8899999999999,0,Tarjeta
787,2024-02-22,242,518,4,6,333.28,1799.712,10,Tarjeta
788,2024-02-22,153,538,5,4,792.27,3169.08,0,Transferencia
789,2024-02-22,404,503,5,2,613.9,1227.8,0,Efectivo
790,2024-02-22,169,523,2,7,749.85,4986.5025,5,Tarjeta
791,2024-02-22,461,532,2,4,429.17,1630.846,5,Transferencia
792,2024-02-22,190,545,4,8,104.46,835.68,0,Transferencia
793,2024-02-22,546,516,1,8,927.39,7419.12,0,Efectivo
794,2024-02-22,320,505,2,7,181.63,1207.8394999999998,5,Tarjeta
795,2024-02-22,550,504,3,9,834.86,7138.053,5,Transferencia
796,2024-02-22,598,521,1,4,961.56,3653.9279999999994,5,Tarjeta
797,2024-02-22,292,540,3,7,927.04,6489.28,0,Transferencia
