fecha,plataforma,menciones,sentimiento,likes,shares,comentarios,id_producto
2024-01-22,Facebook,138,Positivo,733,59,29,547
2024-01-22,TikTok,182,Negativo,812,455,64,527
2024-01-22,Instagram,174,Negativo,176,36,56,524
2024-01-22,Facebook,71,Neutral,545,414,44,551
2024-01-23,Twitter,58,Positivo,907,258,97,536
2024-01-23,Twitter,198,Positivo,322,118,12,512
2024-01-23,Facebook,35,Neutral,712,285,61,528
2024-01-23,Instagram,88,Negativo,306,306,87,525
2024-01-23,Facebook,159,Neutral,988,244,85,504
2024-01-23,TikTok,192,Positivo,22,294,27,501
2024-01-23,Instagram,196,Neutral,101,47,93,551
2024-01-23,Twitter,12,Positivo,705,119,23,537
2024-01-23,TikTok,33,Neutral,83,15,46,530
2024-01-23,Twitter,114,Positivo,912,26,71,538
2024-01-23,Instagram,170,Negativo,64,479,85,516
2024-01-23,Twitter,141,Negativo,604,35,10,510
2024-01-23,Facebook,145,Positivo,198,481,66,536
2024-01-23,Instagram,95,Neutral,741,252,34,543
2024-01-23,Facebook,98,Neutral,41,12,26,510
2024-01-24,Facebook,147,Positivo,885,274,36,526
2024-01-24,Facebook,103,Negativo,116,313,46,517
2024-01-24,Twitter,123,Negativo,936,309,93,548
2024-01-24,Instagram,18,Neutral,235,388,75,551
2024-01-24,Facebook,1,Positivo,364,15,44,511
2024-01-24,TikTok,49,Positivo,222,385,2,542
2024-01-24,Twitter,181,Positivo,50,189,90,537
2024-01-24,Facebook,152,Neutral,377,363,57,502
2024-01-24,Twitter,43,Positivo,698,63,11,538
2024-01-24,Facebook,16,Neutral,708,325,53,516
2024-01-24,Facebook,76,Neutral,266,105,28,511
2024-01-24,Twitter,75,Neutral,517,297,84,522
2024-01-25,TikTok,116,Neutral,448,200,45,525
2024-01-25,Twitter,30,Positivo,506,268,32,527
2024-01-25,Facebook,131,Negativo,428,269,83,546
2024-01-25,Instagram,142,Negativo,590,293,17,526
2024-01-25,Instagram,101,Negativo,439,480,56,517
2024-01-25,Instagram,26,Neutral,205,492,51,549
2024-01-25,Facebook,147,Positivo,878,95,93,505
2024-01-25,Instagram,82,Neutral,740,284,62,525
2024-01-25,TikTok,145,Negativo,817,499,26,514
2024-01-25,Instagram,66,Negativo,526,165,54,516
2024-01-25,Instagram,22,Neutral,197,37,23,528
2024-01-25,Twitter,54,Negativo,556,176,66,526
2024-01-25,Instagram,170,Negativo,854,444,80,535
2024-01-25,Instagram,51,Negativo,972,27,57,509
2024-01-25,Twitter,160,Neutral,845,196,73,527
2024-01-25,TikTok,164,Positivo,235,356,68,515
2024-01-25,TikTok,121,Positivo,994,133,75,541
2024-01-25,Facebook,44,Negativo,600,142,65,535
2024-01-25,Instagram,65,Neutral,970,400,22,520
2024-01-25,TikTok,178,Negativo,769,91,36,537
2024-01-25,Instagram,147,Neutral,535,322,77,518
2024-01-25,Twitter,80,Positivo,782,330,21,551
2024-01-25,Twitter,120,Positivo,481,6,22,536
2024-01-25,TikTok,100,Negativo,189,21,17,549
2024-01-25,Instagram,46,Neutral,377,456,22,537
2024-01-25,Facebook,151,Positivo,695,422,25,506
2024-01-25,Twitter,88,Neutral,991,167,26,522
2024-01-25,Facebook,27,Positivo,275,267,25,517
2024-01-25,Twitter,159,Positivo,653,83,20,515
2024-01-25,Instagram,168,Positivo,606,362,39,536
2024-01-26,TikTok,77,Positivo,808,207,5,529
2024-01-26,Facebook,146,Negativo,297,194,23,524
2024-01-26,Instagram,117,Positivo,92,437,26,518
2024-01-26,Twitter,172,Negativo,896,353,24,523
2024-01-26,TikTok,61,Positivo,268,230,28,506
2024-01-26,TikTok,153,Positivo,884,143,81,549
2024-01-26,Instagram,7,Positivo,61,42,10,511
2024-01-26,TikTok,89,Neutral,101,288,92,512
2024-01-26,Instagram,96,Negativo,253,364,33,551
2024-01-26,Facebook,112,Neutral,361,442,58,550
2024-01-26,Facebook,156,Neutral,552,494,70,537
2024-01-26,Instagram,182,Positivo,226,15,14,541
2024-01-26,Twitter,24,Positivo,292,324,43,509
2024-01-26,Facebook,22,Negativo,831,290,10,541
2024-01-26,Instagram,34,Positivo,852,459,46,530
2024-01-26,TikTok,64,Neutral,569,10,64,529
2024-01-26,Instagram,3,Negativo,271,193,81,506
2024-01-26,TikTok,124,Positivo,199,63,47,529
2024-01-26,Twitter,34,Positivo,570,192,48,506
2024-01-26,Instagram,163,Negativo,165,292,74,548
2024-01-26,Facebook,167,Negativo,102,404,40,532
2024-01-26,TikTok,61,Negativo,275,306,9,528
2024-01-27,Facebook,160,Neutral,332,443,86,502
2024-01-27,Twitter,94,Positivo,868,470,38,545
2024-01-27,Facebook,111,Neutral,247,269,59,538
2024-01-27,TikTok,67,Negativo,349,43,26,505
2024-01-27,Facebook,129,Positivo,856,222,61,535
2024-01-27,Twitter,105,Neutral,237,29,88,504
2024-01-27,Facebook,11,Positivo,872,393,87,538
2024-01-27,Instagram,93,Negativo,771,357,7,501
2024-01-27,Instagram,9,Negativo,191,206,5,511
2024-01-27,Instagram,153,Positivo,475,217,93,508
2024-01-27,Facebook,128,Positivo,25,411,49,525
2024-01-27,Instagram,76,Negativo,871,330,17,541
2024-01-27,Instagram,117,Neutral,509,64,59,525
2024-01-27,Twitter,106,Neutral,296,312,14,518
2024-01-27,Instagram,88,Neutral,726,283,37,517
2024-01-27,Twitter,150,Neutral,867,487,26,537
2024-01-27,TikTok,12,Negativo,443,189,42,517
2024-01-27,Facebook,21,Negativo,676,222,78,544
2024-01-27,Twitter,127,Negativo,837,475,43,550
2024-01-28,Facebook,101,Positivo,335,215,97,524
2024-01-28,Instagram,112,Positivo,343,423,39,547
2024-01-28,Twitter,141,Positivo,206,298,73,511
2024-01-28,Instagram,165,Positivo,666,183,80,538
2024-01-28,Twitter,155,Positivo,587,252,7,547
2024-01-28,TikTok,168,Negativo,650,344,40,518
2024-01-28,TikTok,42,Negativo,746,216,87,519
2024-01-28,Twitter,78,Neutral,174,123,81,514
2024-01-28,Instagram,144,Neutral,764,123,52,530
2024-01-28,Facebook,95,Neutral,409,476,46,515
2024-01-28,Facebook,102,Neutral,386,158,11,525
2024-01-28,Instagram,38,Negativo,331,351,34,537
2024-01-28,Instagram,87,Positivo,556,488,72,505
2024-01-28,Instagram,109,Neutral,579,107,87,522
2024-01-28,Twitter,186,Positivo,83,158,66,542
2024-01-28,Twitter,146,Negativo,551,493,40,547
2024-01-28,Twitter,117,Negativo,296,192,43,511
2024-01-28,Twitter,150,Negativo,564,343,9,543
2024-01-29,Twitter,181,Neutral,420,472,7,535
2024-01-29,TikTok,116,Negativo,455,30,2,516
2024-01-29,TikTok,10,Neutral,389,155,62,505
2024-01-29,TikTok,136,Positivo,287,51,17,519
2024-01-29,Facebook,82,Positivo,248,363,74,538
2024-01-29,Instagram,4,Negativo,294,351,95,529
2024-01-29,Twitter,63,Positivo,731,17,84,526
2024-01-29,Facebook,46,Neutral,888,26,26,508
2024-01-29,TikTok,68,Negativo,840,157,24,536
2024-01-29,TikTok,171,Negativo,969,431,12,529
2024-01-29,Instagram,164,Negativo,800,460,48,516
2024-01-29,Facebook,188,Negativo,496,71,56,535
2024-01-29,TikTok,129,Neutral,526,124,31,524
2024-01-29,Instagram,78,Neutral,158,281,86,522
2024-01-29,TikTok,79,Positivo,855,495,29,524
2024-01-29,TikTok,35,Neutral,116,46,65,541
2024-01-29,TikTok,54,Neutral,911,235,67,502
2024-01-29,TikTok,183,Positivo,833,471,10,521
2024-01-30,Facebook,43,Neutral,773,394,28,512
2024-01-30,Facebook,137,Positivo,160,119,11,512
2024-01-30,TikTok,112,Neutral,995,348,2,544
2024-01-30,Facebook,59,Negativo,730,300,51,517
2024-01-30,TikTok,60,Positivo,335,497,5,539
2024-01-30,Twitter,103,Neutral,654,75,86,522
2024-01-30,Twitter,33,Negativo,872,236,31,539
2024-01-30,TikTok,25,Negativo,717,215,78,505
2024-01-30,Facebook,44,Negativo,664,412,34,541
2024-01-30,TikTok,169,Positivo,381,10,81,521
2024-01-30,Twitter,18,Negativo,774,105,10,519
2024-01-30,Instagram,123,Negativo,390,329,39,518
2024-01-30,Instagram,48,Negativo,922,63,29,506
2024-01-30,Facebook,47,Positivo,210,238,68,504
2024-01-30,TikTok,45,Negativo,197,291,52,542
2024-01-30,Instagram,103,Positivo,462,5,77,549
2024-01-30,Facebook,15,Neutral,24,408,9,532
2024-01-30,TikTok,195,Positivo,89,125,43,523
2024-01-30,Facebook,4,Negativo,256,292,20,547
2024-01-30,Facebook,133,Negativo,536,500,96,502
2024-01-30,Twitter,14,Positivo,118,233,27,532
2024-01-30,TikTok,90,Negativo,172,222,24,519
2024-01-30,Twitter,93,Neutral,717,82,90,516
2024-01-30,Twitter,148,Positivo,754,323,53,503
2024-01-30,TikTok,23,Negativo,30,287,39,510
2024-01-30,Instagram,18,Positivo,254,121,47,525
2024-01-31,TikTok,105,Neutral,543,398,11,512
2024-01-31,Twitter,4,Neutral,363,341,50,511
2024-01-31,Twitter,103,Negativo,896,210,82,548
2024-01-31,TikTok,75,Neutral,245,288,86,549
2024-01-31,Facebook,24,Neutral,276,289,16,549
2024-01-31,Facebook,104,Negativo,752,418,65,539
2024-01-31,Twitter,137,Negativo,388,135,86,534
2024-01-31,Twitter,100,Neutral,963,318,33,528
2024-01-31,Instagram,200,Neutral,156,446,28,523
2024-01-31,Twitter,40,Positivo,841,165,34,517
2024-01-31,TikTok,53,Negativo,893,154,15,547
2024-01-31,Twitter,35,Positivo,269,163,37,543
2024-01-31,TikTok,105,Neutral,186,409,99,544
2024-01-31,TikTok,92,Neutral,208,222,70,515
2024-01-31,Facebook,80,Neutral,732,25,96,538
2024-01-31,TikTok,119,Neutral,485,35,75,545
2024-01-31,Twitter,131,Positivo,916,64,11,505
2024-01-31,Twitter,158,Negativo,570,407,44,543
2024-01-31,Facebook,2,Negativo,997,329,32,526
2024-01-31,Twitter,179,Positivo,250,290,18,525
2024-01-31,Twitter,58,Positivo,219,217,25,504
2024-02-01,TikTok,176,Negativo,182,46,47,544
2024-02-01,Instagram,161,Positivo,107,10,68,551
2024-02-01,Twitter,184,Positivo,870,242,31,509
2024-02-01,Instagram,168,Negativo,667,443,77,549
2024-02-01,Twitter,193,Negativo,78,309,72,531
2024-02-01,Facebook,177,Negativo,445,134,70,514
2024-02-01,Instagram,134,Neutral,168,267,15,540
2024-02-01,Twitter,38,Negativo,837,411,41,511
2024-02-01,TikTok,126,Negativo,330,98,86,551
2024-02-01,Twitter,68,Negativo,157,419,59,511
2024-02-01,TikTok,125,Negativo,989,307,81,523
2024-02-01,Twitter,117,Negativo,837,291,27,534
2024-02-01,Instagram,1,Negativo,182,328,25,539
2024-02-01,Instagram,52,Positivo,153,201,44,533
2024-02-01,Instagram,28,Neutral,159,271,48,510
2024-02-01,Facebook,24,Positivo,578,350,51,506
2024-02-01,Instagram,154,Neutral,621,217,96,511
2024-02-01,TikTok,186,Negativo,159,288,4,519
2024-02-01,Twitter,135,Neutral,609,190,21,518
2024-02-01,Instagram,193,Positivo,391,279,45,544
2024-02-01,TikTok,100,Positivo,343,457,14,544
2024-02-01,Twitter,27,Neutral,683,384,21,501
2024-02-01,Facebook,45,Negativo,116,5,10,520
2024-02-01,Twitter,192,Negativo,936,307,48,551
2024-02-01,Instagram,64,Negativo,824,62,43,518
2024-02-01,Instagram,62,Negativo,485,488,13,524
2024-02-01,TikTok,148,Neutral,266,100,42,518
2024-02-01,Instagram,119,Negativo,891,466,93,510
2024-02-01,Facebook,9,Neutral,280,203,97,543
2024-02-01,Facebook,97,Positivo,351,199,53,523
2024-02-02,Facebook,166,Negativo,404,455,59,517
2024-02-02,TikTok,152,Neutral,937,67,92,516
2024-02-02,TikTok,166,Positivo,140,208,13,504
2024-02-02,TikTok,67,Negativo,583,254,16,508
2024-02-02,TikTok,62,Positivo,404,65,76,515
2024-02-02,Twitter,195,Negativo,790,169,100,502
2024-02-02,Instagram,73,Neutral,208,139,39,504
2024-02-02,Twitter,149,Neutral,152,322,6,525
2024-02-02,TikTok,141,Neutral,170,363,82,515
2024-02-02,TikTok,40,Neutral,161,499,78,517
2024-02-02,Twitter,2,Positivo,885,466,68,505
2024-02-02,Facebook,103,Negativo,858,283,87,542
2024-02-02,Instagram,123,Negativo,133,392,52,509
2024-02-02,Instagram,50,Negativo,197,28,61,518
2024-02-02,Instagram,136,Negativo,997,261,29,521
2024-02-02,Instagram,84,Positivo,370,333,22,542
2024-02-02,Instagram,120,Neutral,817,199,9,522
2024-02-02,Twitter,53,Negativo,151,361,21,549
2024-02-02,TikTok,166,Neutral,725,235,41,512
2024-02-02,Facebook,200,Positivo,801,263,53,542
2024-02-02,Facebook,158,Negativo,158,205,87,532
2024-02-02,Facebook,27,Negativo,529,144,33,546
2024-02-02,Instagram,46,Neutral,721,158,23,537
2024-02-02,Facebook,123,Neutral,343,488,0,508
2024-02-02,Instagram,39,Positivo,544,407,66,521
2024-02-02,Twitter,118,Positivo,976,214,5,534
2024-02-02,Twitter,158,Neutral,515,281,79,527
2024-02-02,Facebook,15,Neutral,846,477,18,533
2024-02-02,TikTok,14,Positivo,270,23,31,529
2024-02-02,Instagram,103,Negativo,278,199,9,527
2024-02-03,Instagram,86,Neutral,896,108,54,547
2024-02-03,TikTok,122,Neutral,45,391,41,540
2024-02-03,Instagram,176,Positivo,935,322,31,542
2024-02-03,Facebook,99,Negativo,598,341,47,514
2024-02-03,Twitter,67,Positivo,524,232,82,544
2024-02-03,Instagram,128,Negativo,1000,355,45,508
2024-02-03,Twitter,188,Negativo,192,83,46,507
2024-02-03,Facebook,14,Positivo,963,414,96,545
2024-02-03,Facebook,65,Neutral,680,282,48,502
2024-02-03,Twitter,66,Positivo,599,486,14,501
2024-02-03,TikTok,194,Negativo,321,62,13,545
2024-02-03,Instagram,154,Negativo,468,441,85,512
2024-02-03,Twitter,8,Neutral,354,87,9,526
2024-02-03,Instagram,23,Neutral,976,49,65,518
2024-02-03,TikTok,198,Negativo,614,309,6,501
2024-02-03,Instagram,161,Positivo,255,141,20,543
2024-02-03,Twitter,68,Positivo,772,369,51,524
2024-02-03,Twitter,3,Neutral,973,252,32,538
2024-02-03,TikTok,84,Neutral,705,206,96,544
2024-02-03,Twitter,14,Positivo,778,91,88,513
2024-02-03,Facebook,79,Neutral,626,192,39,509
2024-02-03,Facebook,60,Negativo,52,97,58,507
2024-02-03,Instagram,141,Negativo,767,124,37,504
2024-02-03,Facebook,131,Neutral,426,280,62,537
2024-02-03,Instagram,113,Positivo,879,92,36,511
2024-02-03,Facebook,153,Neutral,318,306,93,515
2024-02-04,Facebook,167,Negativo,154,401,82,509
2024-02-04,Twitter,57,Negativo,625,451,16,545
2024-02-04,Twitter,25,Negativo,131,218,54,505
2024-02-04,Facebook,104,Neutral,16,60,5,524
2024-02-04,Facebook,31,Neutral,499,285,40,538
2024-02-04,Instagram,163,Positivo,735,379,39,549
2024-02-04,Twitter,107,Positivo,949,95,99,501
2024-02-04,Facebook,32,Positivo,464,308,23,502
2024-02-04,Twitter,15,Positivo,406,373,59,540
2024-02-04,Twitter,39,Negativo,120,247,80,516
2024-02-04,Instagram,89,Positivo,920,409,30,548
2024-02-04,Facebook,165,Positivo,68,86,35,546
2024-02-04,Instagram,163,Negativo,97,364,14,515
2024-02-04,Twitter,11,Positivo,501,362,37,531
2024-02-04,Instagram,150,Positivo,127,388,79,549
2024-02-04,Instagram,53,Positivo,405,396,92,536
2024-02-04,Instagram,63,Neutral,863,333,94,546
2024-02-04,Twitter,184,Neutral,332,392,11,505
2024-02-04,Twitter,92,Negativo,131,74,66,502
2024-02-04,Instagram,98,Negativo,98,275,34,546
2024-02-04,TikTok,174,Neutral,445,219,51,551
2024-02-05,TikTok,157,Negativo,210,320,17,529
2024-02-05,TikTok,20,Neutral,86,74,76,504
2024-02-05,TikTok,97,Neutral,447,111,38,529
2024-02-05,TikTok,32,Neutral,759,312,81,545
2024-02-05,Twitter,67,Negativo,561,421,46,510
2024-02-05,TikTok,152,Neutral,637,466,83,548
2024-02-05,Instagram,56,Positivo,81,48,19,549
2024-02-05,Instagram,67,Neutral,450,238,30,547
2024-02-05,Facebook,55,Positivo,597,44,75,501
2024-02-05,Facebook,127,Neutral,242,428,71,511
2024-02-05,Facebook,91,Negativo,331,371,80,522
2024-02-05,Twitter,86,Negativo,25,92,39,537
2024-02-05,Facebook,11,Neutral,961,60,27,536
2024-02-05,Facebook,130,Positivo,295,128,39,516
2024-02-05,TikTok,148,Positivo,990,190,16,516
2024-02-05,Instagram,96,Positivo,854,134,55,516
2024-02-05,Facebook,32,Negativo,305,55,64,530
2024-02-05,Facebook,58,Positivo,979,226,98,551
2024-02-05,Twitter,102,Neutral,861,240,64,522
2024-02-05,Facebook,112,Positivo,307,297,46,510
2024-02-05,Instagram,162,Negativo,237,388,36,515
2024-02-05,Twitter,137,Neutral,790,183,59,515
2024-02-05,Instagram,190,Negativo,702,373,12,541
2024-02-05,TikTok,49,Positivo,832,6,6,525
2024-02-06,Instagram,122,Positivo,681,93,48,523
2024-02-06,Facebook,193,Negativo,31,22,75,547
2024-02-06,Twitter,32,Negativo,482,415,79,544
2024-02-06,Instagram,152,Positivo,875,211,24,542
2024-02-06,TikTok,132,Positivo,916,308,11,533
2024-02-06,Instagram,200,Positivo,881,87,7,527
2024-02-06,Facebook,142,Negativo,800,264,25,527
2024-02-06,Twitter,113,Neutral,658,372,99,503
2024-02-06,Facebook,5,Positivo,881,31,53,507
2024-02-06,Twitter,4,Neutral,806,296,68,542
2024-02-06,TikTok,19,Negativo,282,386,81,505
2024-02-06,Instagram,39,Positivo,811,461,11,514
2024-02-06,TikTok,41,Positivo,636,57,19,507
2024-02-07,TikTok,9,Negativo,501,245,58,509
2024-02-07,TikTok,88,Positivo,693,294,53,548
2024-02-07,Instagram,152,Neutral,650,181,52,543
2024-02-07,Facebook,130,Positivo,851,343,9,512
2024-02-07,Instagram,95,Negativo,196,224,86,509
2024-02-07,Instagram,122,Neutral,164,208,50,542
2024-02-07,Instagram,166,Neutral,882,236,55,508
2024-02-07,Facebook,177,Neutral,994,256,3,529
2024-02-07,Twitter,165,Neutral,107,154,67,519
2024-02-07,Facebook,179,Positivo,235,347,6,508
2024-02-07,TikTok,135,Positivo,279,279,23,537
2024-02-07,TikTok,71,Negativo,265,370,66,530
2024-02-07,Facebook,35,Negativo,12,133,38,529
2024-02-07,Twitter,43,Positivo,670,483,87,510
2024-02-07,Instagram,146,Negativo,54,464,21,529
2024-02-07,Instagram,94,Neutral,656,263,55,511
2024-02-07,TikTok,150,Positivo,911,105,8,524
2024-02-07,Twitter,133,Positivo,940,402,22,501
2024-02-07,Facebook,193,Positivo,178,447,68,512
2024-02-07,Instagram,100,Neutral,68,236,35,505
2024-02-07,Facebook,195,Neutral,565,446,98,513
2024-02-07,Twitter,99,Negativo,652,102,12,537
2024-02-07,Twitter,22,Negativo,633,193,98,551
2024-02-07,Facebook,72,Positivo,128,184,53,523
2024-02-07,Twitter,140,Neutral,530,69,59,551
2024-02-08,TikTok,189,Neutral,918,89,59,515
2024-02-08,Facebook,193,Negativo,631,216,75,546
2024-02-08,Instagram,63,Neutral,699,367,25,518
2024-02-08,Twitter,108,Negativo,473,60,11,509
2024-02-08,Instagram,58,Neutral,390,95,3,550
2024-02-08,Instagram,10,Neutral,389,395,32,510
2024-02-08,Facebook,40,Negativo,287,430,31,549
2024-02-08,Instagram,45,Neutral,339,110,26,529
2024-02-08,Twitter,14,Negativo,533,345,80,528
2024-02-08,Instagram,85,Negativo,154,377,39,513
2024-02-08,TikTok,62,Neutral,468,129,2,520
2024-02-08,Facebook,179,Neutral,305,171,72,538
2024-02-08,TikTok,31,Negativo,820,60,13,548
2024-02-08,Twitter,24,Neutral,240,427,80,548
2024-02-08,TikTok,24,Negativo,307,415,59,539
2024-02-08,Instagram,149,Positivo,890,199,38,518
2024-02-08,Facebook,29,Positivo,331,31,28,519
2024-02-08,TikTok,75,Neutral,182,232,63,545
2024-02-08,Instagram,147,Negativo,218,27,81,501
2024-02-08,Facebook,10,Positivo,249,73,68,503
2024-02-08,Twitter,116,Positivo,306,393,43,528
2024-02-08,TikTok,22,Negativo,808,398,8,522
2024-02-08,TikTok,45,Positivo,695,438,47,508
2024-02-08,TikTok,94,Positivo,183,147,32,544
2024-02-08,TikTok,52,Neutral,417,472,24,519
2024-02-08,TikTok,175,Negativo,205,8,67,512
2024-02-09,Facebook,144,Positivo,904,204,31,526
2024-02-09,Twitter,175,Neutral,871,411,3,548
2024-02-09,Instagram,120,Positivo,382,18,40,551
2024-02-09,TikTok,110,Positivo,485,42,44,506
2024-02-09,Facebook,63,Neutral,869,376,23,513
2024-02-09,TikTok,81,Negativo,284,92,75,539
2024-02-09,Facebook,20,Negativo,111,479,24,502
2024-02-09,Twitter,54,Neutral,421,304,72,518
2024-02-09,Facebook,12,Negativo,77,216,58,507
2024-02-09,TikTok,123,Neutral,197,99,83,519
2024-02-09,TikTok,101,Neutral,352,187,37,505
2024-02-09,Instagram,72,Positivo,918,486,4,547
2024-02-09,Facebook,109,Negativo,305,366,64,545
2024-02-09,TikTok,92,Neutral,719,96,63,527
2024-02-09,Instagram,159,Neutral,767,219,18,523
2024-02-09,TikTok,167,Neutral,984,166,46,527
2024-02-09,Twitter,194,Neutral,549,486,81,516
2024-02-09,Instagram,131,Positivo,230,47,40,526
2024-02-09,TikTok,200,Negativo,913,398,48,534
2024-02-09,Instagram,42,Negativo,747,149,41,531
2024-02-09,Instagram,135,Neutral,158,103,98,529
2024-02-09,Instagram,44,Negativo,435,284,64,501
2024-02-09,TikTok,19,Negativo,656,279,49,531
2024-02-09,Instagram,90,Neutral,586,381,54,511
2024-02-09,Instagram,84,Positivo,220,220,57,513
2024-02-10,Instagram,46,Neutral,449,187,86,526
2024-02-10,TikTok,126,Negativo,126,382,18,520
2024-02-10,Facebook,77,Positivo,795,72,32,507
2024-02-10,Instagram,195,Positivo,920,490,74,550
2024-02-10,Facebook,170,Positivo,945,72,23,542
2024-02-10,Twitter,187,Neutral,220,345,67,512
2024-02-10,Twitter,182,Negativo,991,21,23,533
2024-02-10,Twitter,7,Negativo,966,467,47,544
2024-02-10,Instagram,73,Positivo,399,287,52,512
2024-02-10,Instagram,126,Neutral,577,31,51,515
2024-02-10,Instagram,83,Neutral,409,221,14,526
2024-02-10,Instagram,195,Neutral,749,377,74,524
2024-02-10,Twitter,10,Negativo,315,37,11,533
2024-02-10,Instagram,11,Negativo,243,468,39,532
2024-02-10,Facebook,8,Positivo,141,60,72,542
2024-02-10,Facebook,110,Positivo,406,386,2,532
2024-02-10,Instagram,45,Positivo,801,257,49,522
2024-02-10,TikTok,21,Neutral,444,160,75,517
2024-02-10,Facebook,187,Neutral,306,478,23,523
2024-02-10,TikTok,124,Negativo,581,31,40,501
2024-02-10,Twitter,154,Negativo,734,192,72,527
2024-02-10,TikTok,161,Negativo,969,405,3,535
2024-02-10,Facebook,18,Positivo,605,233,12,511
2024-02-10,Instagram,176,Negativo,848,301,83,515
2024-02-10,TikTok,101,Positivo,263,44,59,513
2024-02-10,TikTok,124,Neutral,824,218,19,548
2024-02-10,TikTok,151,Negativo,783,132,77,547
2024-02-10,TikTok,136,Neutral,635,220,17,548
2024-02-10,TikTok,102,Neutral,32,387,74,538
2024-02-10,Twitter,130,Neutral,547,261,66,535
2024-02-11,TikTok,30,Negativo,84,255,32,522
2024-02-11,Instagram,166,Neutral,674,159,16,534
2024-02-11,Twitter,186,Negativo,276,313,25,550
2024-02-11,Facebook,44,Neutral,935,207,67,530
2024-02-11,Instagram,108,Negativo,701,436,26,529
2024-02-11,Twitter,35,Neutral,73,457,7,523
2024-02-11,Instagram,179,Positivo,980,400,78,506
2024-02-11,Instagram,131,Neutral,448,311,94,551
2024-02-11,Instagram,132,Negativo,236,86,69,519
2024-02-11,Instagram,152,Negativo,923,414,21,534
2024-02-11,Facebook,79,Positivo,232,487,71,517
2024-02-11,Facebook,18,Positivo,283,308,20,524
2024-02-11,TikTok,53,Neutral,862,229,98,509
2024-02-11,Twitter,171,Negativo,510,362,79,540
2024-02-11,TikTok,7,Neutral,572,276,39,548
2024-02-11,TikTok,153,Positivo,82,340,4,542
2024-02-11,TikTok,194,Negativo,307,259,51,551
2024-02-11,TikTok,15,Positivo,462,233,92,545
2024-02-11,Facebook,195,Negativo,192,13,59,513
2024-02-11,TikTok,173,Positivo,355,108,67,519
